amount,amount_to_token_limit_ratio,merchant_amount_deviation,user_tx_count_5m,user_tx_count_1h,user_tx_count_24h,device_tx_count_5m,device_tx_count_1h,device_tx_count_24h,token_tx_count_24h,user_tx_value_1h,device_tx_value_24h,token_age_seconds,time_to_expiry_seconds,offline_duration_seconds,token_reuse_count,duplicate_payload_hash_count,previous_settlement_failed,merchant_risk_aggregate,hour_of_day,day_of_week,history_available,token_age_known,expiry_known,label
332.6618891941667,0.06653237783883334,0.6976024176939635,15,84,140,15,46,91,3,143240.35134291605,224073.93742289685,5275.775674117218,17720.604884616543,572.4636242328091,0,0,0,0.04978933954774255,6,0,1,1,1,1
1857.643067953145,0.371528613590629,0.2523449418749977,0,3,4,0,1,5,2,653.0242927925361,1324.2983666745517,16162.758991739107,5148.481044669645,351.5783180275941,0,0,0,0.1446850470828255,6,2,1,1,0,1
93.14044403783357,0.018628088807566716,1.1613925310137996,1,2,12,1,0,9,0,699.43396572022,5061.15599661712,11770.129051032442,9133.926673245758,36.857576060279165,0,0,0,0.010187326232365578,8,0,1,1,1,0
62.659984113403624,0.012531996822680724,0.1077663728570697,0,1,4,1,2,7,1,124.7851069462106,1960.00715125425,6256.824142432261,5380.558303639629,48.39479928060991,0,0,0,0.11849894894784425,11,6,1,1,1,0
357.99108704198363,0.07159821740839672,0.054033855794974356,2,3,17,0,1,2,1,1163.8375661904336,1279.94893672371,9167.404325360616,8507.70689258752,598.3799643574963,0,0,0,0.057653738266211806,2,6,1,1,1,0
963.9763880002854,0.1868055455084415,1.8124325000892374,1,0,3,0,2,11,4,0.0,1034.5032689780282,13283.77987317669,15437.895946530756,115.43715296717025,1,0,1,0.02482175199679095,7,0,1,1,1,1
308.70711885002294,0.061741423770004585,0.3747884460619822,1,4,7,0,1,8,2,409.187874061005,1522.1556492272578,15633.42575955081,12758.395628252749,29.537340133248623,0,0,0,0.09374896963910978,20,3,1,1,1,0
288.9099864443444,0.057781997288868875,0.5875617020582037,0,2,8,0,2,3,0,359.9975170516221,3752.0733039599186,15699.87667674681,11731.267462574775,290.6176012316932,0,0,0,0.055857713728004486,15,0,1,1,1,0
481.858921209607,0.0963717842419214,0.13321191061877963,2,5,5,0,0,5,0,937.115384563592,1386.2304438483468,13982.135690132838,18715.4369530826,1364.7666996061605,0,0,0,0.057461823003645274,21,1,1,1,1,0
3079.9435272121086,0.7520385935918715,6.910648921618803,2,10,10,1,1,6,12,0.0,2108.989335702803,2483.9460300911264,14245.154117785216,6646.990924547247,5,7,1,0.8042213646578344,2,4,1,1,1,1
192.24223269138147,0.038448446538276296,0.5353735062458487,1,2,13,1,6,3,2,559.5729533918859,158.3244922309641,2997.422921268947,11036.501808862253,116.67683911322385,0,0,0,0.11624280265871768,3,2,1,1,1,1
376.3703504346975,0.07527407008693951,0.05801586608014765,1,4,3,0,0,4,3,3078.1690845650437,1642.8051477672007,4393.561808104181,16176.665316117587,9.24212208327804,0,0,0,0.08525137931018256,7,2,1,1,1,0
631.258237554094,0.1262516475108188,0.967593375706607,0,7,7,0,0,7,1,547.05368652336,842.2899635836225,625.4785304082195,11434.1559910489,380.1678478316677,0,0,0,0.08407527155316606,19,5,1,1,1,0
134.07216106657773,0.02681443221331555,0.34766937455741104,0,3,4,0,1,4,1,765.1637869566007,443.9251912351552,3514.1766230563785,7042.896372649648,350.11717095473335,0,0,0,0.1007348074918537,15,5,1,1,1,0
1653.687388363106,0.3307374776726212,0.002768722680582011,2,3,7,0,3,4,0,265.58606348354317,2492.275669243843,11235.585295902747,18913.62239624668,106.9090371300256,0,0,0,0.023810864024316647,23,1,0,1,1,0
1081.5346859566318,0.21630693719132638,0.19483884373835794,0,1,14,0,2,3,2,143.9773775181614,339.93159738306764,14191.881489902622,18701.285625180775,991.8138576717215,0,0,0,0.11966606431739567,20,2,1,1,1,0
822.5671482303255,0.1645134296460651,0.12450885798378246,2,1,13,0,3,6,1,573.9862801397387,581.160802837838,16418.380931679847,10329.991823143104,25.324645962923388,0,0,0,0.08291650327844209,15,1,1,1,1,0
128.09004697003414,0.025618009394006828,0.07458337601676211,1,2,10,0,3,5,3,713.8524352458047,911.137342434851,10108.615221351203,19188.84022114366,500.5794261713213,0,1,0,0.06840014095092829,0,1,1,1,1,0
649.7599372240853,0.12995198744481706,0.09102397896625952,0,2,8,0,2,8,3,699.4313542725531,1693.5557091553299,332.320402805396,17011.309920176518,556.9880410708564,0,0,0,0.13872317061095837,10,3,1,1,1,0
314.68646440167214,0.06293729288033442,0.2563508774660973,0,0,8,1,6,4,0,0.0,717.2420063984256,4242.518348821407,11884.982920320115,207.40757707209573,0,0,0,0.06325720327704734,9,0,1,1,1,0
179.85979211831648,0.0359719584236633,0.08653496336599406,0,4,8,0,5,7,0,412.70920659779426,6182.737206553881,4116.811302782411,3935.739520317229,157.18514008681672,0,0,0,0.01768080448721168,13,6,0,1,1,0
324.8315518432608,0.06496631036865216,0.0004554283824882998,1,3,4,1,4,8,0,2088.0468031511273,1609.2565104894952,9001.75973791477,6724.40984202611,321.5034586889969,0,0,0,0.038741707668182246,10,4,0,0,1,0
402.6550124527813,0.08053100249055627,0.12182191630120069,1,3,11,0,4,6,0,725.1742791434285,1194.6333123548911,3637.240720889983,15405.099402371578,413.46992801508395,0,0,0,0.1506965226710361,4,2,1,1,1,0
930.1789564278344,0.18603579128556688,0.16411469245263802,1,2,6,0,2,4,2,193.5774427925862,4078.2375586551507,6293.54665545852,12155.684774665257,181.7320908611887,0,0,0,0.08086875531637476,12,0,0,1,1,0
381.481747651191,0.0762963495302382,0.1153123391887564,1,4,8,1,0,3,1,852.5845797328253,892.910377276845,14222.035214245843,18256.042866078107,367.21702625947495,1,0,0,0.046550080234755986,1,1,1,1,1,0
350.2350490709484,0.07004700981418968,0.05398753426842925,1,0,9,2,5,11,1,0.0,11513.890859361325,9447.451439354034,14273.453319454718,642.4406430517317,0,0,0,0.09478208066552589,0,3,1,1,1,0
457.87522398275905,0.0915750447965518,0.14045407778477256,0,2,9,1,1,6,0,645.7357036203728,1107.6559464362556,6060.325784073297,3728.0672951861925,77.7520871711226,0,0,0,0.10375437890830959,12,4,1,1,1,0
320.4940805887722,0.06409881611775443,0.39560329828293334,0,3,9,1,0,2,0,312.0489423000704,770.2513505886519,5580.525936082824,18191.278667119183,160.20423003198755,0,0,0,0.053909850458609763,7,0,1,1,1,0
2020.097257299893,0.4040194514599786,0.35219255777727976,1,4,6,0,2,6,0,1436.774709526542,6593.514317794532,399.937159800435,11763.717760915815,285.61432538838733,0,0,0,0.18624324193147174,1,1,1,1,1,0
362.309871964698,0.0724619743929396,0.1033112614903454,1,2,9,0,2,7,1,693.5216850955798,222.5833978404362,3984.12817048602,12150.611519487718,412.92556901898604,0,0,0,0.1838518993185005,17,6,1,1,1,0
124.82966551055183,0.024965933102110368,0.16217356738015046,0,1,6,0,0,7,0,81.68489287183758,2602.6146807193554,17126.924352684135,8870.813482074745,2.6639601372402217,0,0,0,0.09894989641335812,20,0,1,1,1,1
265.0032532430576,0.05300065064861152,0.6664144637952156,0,0,7,0,1,6,2,0.0,6822.105285754751,455.27687556809786,13384.836832224486,164.1427814663019,0,0,0,0.06187514968245285,13,2,1,1,1,0
4556.204386651316,0.814005373188567,9.582116397355186,0,1,9,0,2,2,1,225.1763889678199,165.32487422750438,6469.555914236423,6789.274283273978,50.30186359347939,0,0,0,0.5514266242961983,5,4,1,1,1,1
2037.4109895967993,0.40748219791935986,0.1388162672437094,2,2,5,0,1,8,0,2269.0963845976703,4886.554589967322,1155.4174122122595,16995.59700258974,334.67541319275557,0,0,0,0.1713008320407575,21,6,1,1,1,0
135.18931671581765,0.02703786334316353,0.3094431003970621,0,4,3,0,0,5,1,428.6404243734226,483.51046045429194,12629.490070320418,14095.91776848531,220.72735806389758,0,0,0,0.08652724273745704,20,0,1,1,1,0
286.11645280907067,0.05722329056181413,0.042826425237613173,1,4,9,1,1,6,2,747.1431427437487,939.0390280729788,629.2465215471659,15068.146742906287,264.2104261422917,0,0,0,0.08833561268543627,21,3,1,0,1,0
506.17022108020444,0.10123404421604089,0.0048797606311142255,1,0,8,0,3,5,1,0.0,578.2057753473465,5382.4438175505875,18643.097242188524,71.80820018399913,0,0,1,0.11521051429077957,23,4,1,1,1,0
267.67592288239433,0.053535184576478864,0.19025595709183382,1,1,13,0,2,6,1,215.81314700252656,2010.586792413108,9697.49441088552,12035.24313600285,216.52277210517155,0,0,0,0.1402427336172077,8,2,1,1,1,0
200.53286467315354,0.040106572934630706,0.6447722221385621,2,2,6,2,2,8,0,153.08144685569718,3794.0038106473353,15178.09624707142,11993.620411868089,424.21297660998675,0,0,0,0.07495552139607123,11,5,1,1,1,0
318.96077527754005,0.063792155055508,0.20577425050174203,0,4,1,1,1,5,0,2218.958308184605,1820.5119910802578,11381.253231465176,18381.609290395132,977.1577434129043,0,0,1,0.1321995364135519,0,0,1,1,1,0
1789.4043727211965,0.3578808745442393,0.5807754425188383,0,0,6,0,0,4,0,0.0,815.9258528789359,1538.9941509348466,16298.418943957255,77.72844342273854,0,0,0,0.08225881583690284,7,2,1,1,1,0
1349.8312356248723,0.22620953846333644,1.2998461355908697,20,78,167,15,42,91,6,159894.77439025108,223688.36026925402,6482.359183053758,17126.484797211677,22.74280361818252,3,0,1,0.8558865019278311,5,6,1,1,1,1
2794.423724658672,0.5588847449317345,1.2436131705768152,1,2,8,1,2,3,1,319.60701168214547,612.4105355900838,8295.94068267207,19274.389566215694,132.68211892105822,0,0,1,0.11223897327358673,20,3,1,1,1,0
4999.7682889838825,0.8689870858771167,19.273297977241732,0,0,6,0,2,7,14,0.0,2195.7985299572438,5697.069359551465,7834.089925325406,22.031030147175763,7,6,1,0.5386200360729999,23,3,1,1,1,1
270.15652714802263,0.05403130542960453,0.8410919329204206,0,2,4,0,2,4,1,411.4885418367719,1310.7746143925824,2108.7989231282772,12662.042582248105,635.4652330538212,0,0,0,0.08815946492467995,6,0,1,1,1,0
195.01471964421958,0.03900294392884392,0.03261657203013776,1,3,13,0,3,6,1,1700.4983569223837,232.8955740522942,8589.42191142963,13394.980982658486,460.9252496293285,0,0,1,0.18325722013140022,15,6,1,1,0,0
598.9288555541693,0.11978577111083387,1.1515198469266497,2,3,13,0,2,8,1,2099.3779111672584,3475.38983920931,8056.365745595794,6800.295246617746,159.14809763258054,0,0,0,0.11107919335471851,23,0,1,0,1,0
302.6157289096432,0.06052314578192865,0.053283329015659714,1,3,4,0,2,10,0,1731.834503135272,9718.689679252182,941.2012276543801,11115.312192995454,267.7118524313099,0,0,0,0.1088672449146887,10,3,1,0,1,0
921.1942750887769,0.18423885501775536,0.0846419800711257,2,4,7,0,4,8,1,873.3054470578994,7576.902149587181,2798.3820798839192,17090.25221289408,357.2057424447627,0,0,0,0.03907708411439873,15,5,1,1,1,0
22.882672737629626,0.004576534547525925,0.0670817189296918,0,2,5,1,1,3,4,332.99114255931164,1356.019845672878,1934.3784240427367,18624.740242749256,366.38663729421444,0,0,0,0.027907031138919774,10,5,1,1,1,0
1382.9572266846235,0.2765914453369247,0.21487602264876182,2,4,12,1,1,9,0,1927.9801859179388,1513.2257451670262,12548.281590326877,13302.014388598604,176.4184856724529,0,0,0,0.08595992188908597,0,5,1,1,1,0
246.02253018054606,0.04920450603610921,0.2219199793929,1,4,5,0,2,5,2,1091.9923830587522,2199.961756463077,3317.5638351809275,14555.124560635108,23.159660568426027,0,1,0,0.13210623766031207,7,4,1,1,1,0
439.8815745439211,0.08797631490878421,0.07879118198078573,0,4,11,0,2,6,2,2750.4083572320665,2590.6855735719987,648.5110082200814,7514.634174301854,494.17543725968795,0,1,0,0.12484604784946228,5,3,1,1,1,0
757.9461663571892,0.15158923327143783,0.06956152170728028,1,1,5,0,3,4,0,743.1192332522384,278.43461238570103,421.6749338584863,6613.195827481376,497.291851589838,1,0,0,0.1562325064174236,6,6,1,1,1,0
357.53434352562874,0.07150686870512575,0.2347766269585848,1,4,6,2,3,2,1,549.5306717563103,1545.998055701099,15408.648338231485,4182.215911213172,1763.3622875017068,0,0,0,0.1695230917552562,5,1,1,1,1,0
2928.5429749275504,0.5857085949855101,0.39961023484314595,0,5,6,0,1,4,3,1126.4569195896374,568.6726708124663,13973.362624521347,12976.100369005022,198.86923750524466,0,0,0,0.14425657380454138,2,0,1,1,1,0
381.159074212014,0.0762318148424028,1.208611583999409,1,3,6,0,1,6,2,422.78218233418403,1085.6194196304054,5201.059827454191,14195.11651095206,139.35234786342625,1,1,0,0.1489026025759933,5,3,1,1,1,0
501.40377735847557,0.10028075547169511,0.20931185900398194,1,2,7,0,1,6,1,345.4937056917023,2572.174535041867,12744.060481742847,7508.489810076224,186.75954698527906,2,15,1,0.5416845688479105,9,5,1,1,1,1
246.77060338197404,0.04935412067639481,0.03900910583511935,0,2,5,0,4,3,2,679.3070974146921,468.96529268749845,5844.945496440519,10757.572366865057,255.14193825360726,0,0,0,0.0335290641539753,15,4,1,1,1,0
1876.8639511700858,0.37537279023401715,0.06293955175466977,0,1,6,1,2,3,1,244.98591948131315,553.0997835367201,6327.766215639679,9388.810257285422,257.34343746768366,0,0,0,0.18090730328572052,0,1,1,1,1,0
2402.422604619023,0.48048452092380456,0.020738799177721128,2,1,7,1,4,7,1,75.23832273082122,607.607620169033,7740.6471108257065,12297.53832730414,103.69400720595627,0,0,0,0.18564543221692525,5,4,0,0,1,1
80.73670388142651,0.016147340776285303,0.031161174116996322,1,4,7,0,0,7,0,235.07922733627103,2037.1394127206133,5530.950797446375,17812.062323890503,168.1779614555371,0,0,0,0.03593504944070662,14,5,1,1,1,0
984.2673679169714,0.19685347358339428,0.12587796349614697,0,6,7,0,1,9,2,503.31745783862243,2123.736902073306,15834.026355873357,10337.400144892075,27.577745005507516,0,0,0,0.05561262985304412,21,5,0,1,1,0
5000.0,1.0,0.11883690770826352,3,0,6,2,3,5,0,0.0,1651.5044722566058,14146.761236365252,11010.78804690902,287.947021795087,0,0,0,0.13444940976019482,18,1,1,1,1,1
1674.2074188748961,0.33484148377497924,0.3470088395630379,1,2,3,0,1,8,1,984.7512033670962,1563.4638820974494,10151.3520043425,9122.141161061185,769.5288071033054,0,0,0,0.11717197659036846,8,4,1,1,1,0
299.717265728825,0.059943453145765,0.11562740948689451,0,2,10,0,2,7,2,161.99646115780232,2129.699135263632,12276.296463918461,18545.0152587169,23.82825780726481,0,0,0,0.04919130533468245,6,6,1,1,1,0
886.6787176816231,0.1773357435363246,0.1508052828241516,0,1,11,0,3,8,0,483.59858426166437,5394.169506684605,14747.70233223216,14934.08516460143,239.79786112125478,0,0,0,0.07002923624800346,8,2,1,1,1,0
847.1941758773119,0.16943883517546238,0.05908919523055611,1,2,5,0,2,9,0,294.4712345368731,3519.666192998825,16039.152348358308,15897.006741017889,263.7156939717988,0,0,0,0.28361753815002455,10,5,1,1,1,0
213.93431025502957,0.04278686205100592,0.6417581015828717,0,0,8,0,0,6,1,0.0,2860.7982906876664,684.246842983639,19203.172720589188,146.13015799889382,0,0,0,0.10856699703702354,0,3,1,1,1,0
73.37838883799489,0.014675677767598977,0.7231690283980093,1,1,8,1,4,7,1,181.80079046626088,1791.486918806487,13502.493587312169,3982.180956684498,0.5885100983071466,0,0,0,0.10601198104699612,10,3,1,1,1,0
556.5691206645032,0.11131382413290064,0.061587182334749906,1,3,9,0,4,7,0,2323.0685104275976,1081.8784972905494,7242.2760350465305,12636.287333663715,102.04221400817003,2,0,0,0.02999828978174226,0,5,1,1,1,0
197.18503585849683,0.039437007171699366,0.13026894961993807,0,1,7,1,6,2,1,45.1211268557441,140.35640853758633,1794.0915397356919,18366.175430591902,350.3320038432554,0,0,0,0.037600442436126535,14,2,1,1,1,0
451.85915985021165,0.09037183197004232,0.7350015952421163,0,3,14,1,1,3,1,519.3693074423611,264.3606456197059,2366.615513727248,6514.739319910204,135.7671852909013,0,0,0,0.09720122652444797,12,5,1,1,1,0
1513.4330527415764,0.30268661054831525,0.2335632135550081,0,1,17,1,3,4,0,243.09597609897,381.61520406433453,17090.7022397217,14104.804299356903,945.2838464236296,1,0,0,0.012966028430314304,6,1,1,1,1,0
280.7287918075135,0.05614575836150271,0.10477822066877115,0,3,4,1,5,5,1,1046.7894153127902,400.5967403006358,16369.904962732675,5739.131236578676,772.6505594232466,0,0,0,0.0879184695708548,18,3,1,1,1,0
709.9207746503394,0.14198415493006786,0.9988140621821776,1,2,4,1,1,5,3,293.6814877067028,1610.08562377414,9887.75612817718,4247.468130921128,483.1837976500013,0,0,0,0.04080907404668889,17,3,1,1,1,0
207.38965102857395,0.04147793020571479,2.2441403023764206,1,2,8,1,2,5,1,1278.0543233238966,968.7992261690409,9077.114146402304,4134.11008163658,14.669823872651795,0,0,0,0.13640082962968705,11,4,1,1,1,1
2192.6488939992155,0.4385297787998431,0.12843821745053466,4,2,4,0,5,8,1,309.99687790370626,5451.79837012205,8188.630392132062,5661.602704769273,407.6475140461821,0,0,0,0.02728407610636394,3,5,1,1,1,1
813.2479355826589,0.16264958711653177,0.3657980249898985,0,3,7,0,3,11,0,1289.7941642006522,2586.3033807384168,15977.80113974026,6349.789916736112,92.05010326908568,0,0,0,0.06256312240727657,20,4,0,1,1,0
263.40648569297366,0.052681297138594735,0.20081790614755776,0,1,5,0,1,10,3,328.4028496868527,2913.0378249499877,15296.559164381226,4501.611055349155,221.02430368394965,0,0,0,0.09982439565871937,0,1,1,1,1,0
1183.510330239446,0.23670206604788918,0.24971579191840793,1,2,5,0,3,3,0,948.9590688527243,2175.375398692685,1209.1708704867792,7062.975139847271,174.57152754729404,0,0,0,0.08204444743367195,12,3,1,1,1,0
226.96180186043597,0.045392360372087194,0.01717686391383871,1,5,4,0,0,5,1,3207.0286527148965,422.74110539994945,15403.086782610315,13524.426804185494,397.2922912034809,0,0,0,0.11813490416022858,17,5,1,1,1,0
4201.073690777628,0.8402147381555256,0.11332503133960092,0,4,12,0,1,8,1,1045.8482810107423,1995.495969159086,16011.306751229802,8941.419792426881,68.43750832975358,1,0,0,0.05637060390130601,20,6,1,1,1,1
292.6625268232998,0.05853250536465996,0.8031513192396297,0,1,9,1,1,13,1,65.05682731167504,4719.39063531414,7493.851120623891,8526.421937077044,304.8884472159501,0,0,0,0.1308826904764124,4,0,1,1,1,0
1313.600687950635,0.26272013759012697,0.39883717828590637,1,2,4,0,2,7,3,613.7850875261223,5775.214804487483,5736.569660026413,10921.468383642627,364.072176358749,0,0,0,0.17957167169831803,15,0,1,1,1,0
578.1455573459151,0.11562911146918302,0.10681437706999752,2,8,6,0,0,4,1,5879.438192753633,1598.2276791671534,2838.58266116862,14637.125471352416,162.237591874853,0,0,0,0.06935445952403263,0,3,1,1,1,0
1098.6461956081034,0.21972923912162068,0.030851197865517543,1,3,7,0,2,5,0,566.2806540485226,1492.5375130683924,7170.491306114898,7166.975585558159,231.4149406857425,0,1,0,0.13380373268677198,9,6,1,1,1,0
404.06226223463307,0.08081245244692661,0.3369232023041711,0,5,6,1,1,4,0,1629.1439212617522,658.7509284592085,10961.68419560644,12547.328046793924,93.24721396358093,0,0,1,0.04533185001289847,2,1,1,1,0,1
934.6948970245697,0.18693897940491394,0.3062645011899748,0,3,11,0,2,9,1,411.53068028823805,856.9001127863144,15397.325556575737,5505.917750442975,466.2920254967356,0,0,0,0.05404567046667695,16,3,1,1,1,0
215.38592030970156,0.04307718406194031,0.543534686541506,3,2,10,0,4,4,0,1126.5019473984657,518.932265421842,10567.080083708059,4020.9385568340426,1510.2703100771516,0,0,0,0.055885549833256214,10,1,1,1,1,0
386.7178178891445,0.0773435635778289,0.19271488813943585,1,2,8,0,3,6,2,632.7115579768827,3183.0235478404493,4448.740030937555,8653.30734501746,491.9457434677281,0,0,0,0.03541691125541431,13,3,1,1,1,0
827.6758774486259,0.16553517548972518,0.16662074771606217,3,3,11,0,0,9,1,2622.6847872987337,3314.2436369201237,1071.4319940418818,9760.709187100823,172.60031400769682,0,0,0,0.07536258983442315,5,3,1,1,1,0
4065.313291215509,0.7192625712368496,11.88865471143512,0,0,9,0,1,3,0,0.0,542.4721779096953,1801.7323388010968,10537.167310198385,19.09105316263087,0,0,0,0.462180165850571,20,1,1,1,1,1
386.6119121728195,0.0773223824345639,0.01648271902143518,2,2,3,0,2,5,0,434.8488810007895,1020.3033717711069,3981.441234095271,7880.720926753342,77.09742412888323,0,0,0,0.19264229291001428,13,3,1,1,1,0
88.68631495390704,0.01773726299078141,0.337269167023761,0,3,8,1,3,3,1,284.2906762156611,434.3946758761077,8281.261111803327,11532.059715238222,193.9935544711408,0,0,0,0.05581360444428083,16,2,1,1,1,0
70.5767183918238,0.014115343678364761,0.7897477856570746,2,4,6,0,3,3,0,3122.4756159574786,602.305219104034,13800.465729124722,5174.2531131094765,290.9418657322861,0,0,0,0.10312993488455603,17,2,1,1,1,0
472.6225305440493,0.09452450610880986,0.1236797711776546,0,2,10,0,1,5,1,813.0416293836784,303.45943907584046,14593.649094412818,3746.5521609667944,82.83445252984444,0,0,0,0.07303559005469323,3,6,1,1,1,0
309.05713178153894,0.1413223021785846,1.8494426593158382,5,10,4,0,3,9,5,441.015229513702,4277.396706386037,10088.449293211199,8352.038578828622,9235.56630410326,2,0,1,0.7651108962094371,3,1,0,1,1,1
73.52381573272426,0.014704763146544852,0.1560667708408282,0,4,4,0,0,4,0,307.2740923883914,480.73026915357093,15492.720131429887,7855.970137024455,68.23507275407742,0,0,0,0.10305021994905479,22,3,1,1,1,0
528.0472608191083,0.10560945216382166,0.058049252473349626,0,4,14,1,3,8,1,2065.4008009470845,3936.084585102061,16829.481630108166,3896.626307353607,115.82547989850913,0,0,0,0.11220702454654494,8,4,0,1,1,0
274.0515856632565,0.054810317132651304,0.0490114048613814,1,2,10,1,2,4,1,609.2245863531333,413.9044207711662,8060.466496453917,4863.336650836414,121.79662951536797,0,0,0,0.14177108462898802,21,5,1,1,1,0
188.82423570234445,0.03776484714046889,0.9094851910179893,2,4,7,2,2,9,1,242.6093781692268,1524.0330063205743,13962.344919301806,7404.111807899596,410.4379087519427,0,0,0,0.04628502336801879,23,2,0,1,1,0
3140.13045357334,0.6280260907146681,0.034985036354331374,2,2,11,0,3,7,2,950.9198846399793,890.3951148871284,895.4669474472114,13088.404726834775,1261.3650607457407,0,0,0,0.06291824059204149,16,0,1,1,1,0
627.230820997655,0.125446164199531,0.0048225875098577954,1,2,7,4,0,8,0,477.9696986209017,661.6502390366686,2498.9733687225757,5948.821683721106,110.70825462337736,0,0,0,0.17853054306821792,14,5,1,1,1,1
503.0827714683282,0.2679311850383995,1.2742999526352936,3,9,3,0,1,5,4,394.9227071551566,1027.0593484396327,7675.168445356291,10081.200938684924,9450.665071553743,1,0,1,0.6684756008519974,4,3,1,1,0,1
342.4228921587616,0.06848457843175232,0.24888061741951822,1,2,9,0,3,3,0,637.1273872059406,273.9562005779322,11085.46962678633,9931.888029295114,413.79549402673155,0,0,0,0.06301761827353092,3,4,1,1,1,0
200.48669828666584,0.04009733965733317,0.2271400019358324,0,2,1,1,3,7,3,431.5602159378363,3225.1510908205046,3409.324190465284,12349.678958951807,96.39813695917267,0,0,0,0.06921444793283277,1,1,1,1,1,0
1523.0631416853269,0.30461262833706537,0.21850886512143142,0,1,8,0,3,10,2,376.1913747128713,12731.401703552603,6942.519978962695,13609.226156592542,63.658076975404704,0,0,0,0.11465425304368664,3,0,1,1,0,0
706.7332024882385,0.1413466404976477,0.38375337424776024,18,81,167,26,61,96,1,126748.23396568555,376932.61145939893,4616.628347061315,6509.18791366438,11.237904207720565,0,0,0,0.06220561196428865,4,3,1,1,0,1
230.61820861122825,0.04612364172224565,0.5000464397373192,1,4,6,0,2,6,0,520.0950255140842,1407.7655600147073,16922.916679894413,11791.08258711607,44.26011532084923,0,0,0,0.10453379527229538,11,2,1,1,1,0
313.1778679608901,0.06263557359217803,0.2944438143576054,0,2,9,0,2,3,1,656.3875188063995,1029.955208865567,15575.848143833831,9260.449659617518,147.03508057657248,0,0,0,0.10858821368862785,19,6,0,1,1,0
214.31437169129637,0.04286287433825928,0.5747914505101309,2,2,8,0,0,12,2,878.85453377929,2416.4842933278433,13167.697844588656,17611.268362246632,157.83274173574665,0,0,0,0.19374695754239823,22,5,1,1,1,0
575.7614249583413,0.11515228499166826,0.41982538677475484,0,2,6,0,3,4,1,1078.6831616065351,2005.8935794887454,218.02640380809856,12441.49133885543,750.853539889984,0,0,0,0.09527565246280882,12,2,1,0,1,0
746.3201797335241,0.14926403594670482,0.7140272819371235,0,0,11,0,1,8,2,0.0,1530.6221635772802,12336.238723466084,15361.520998120937,94.02121099657693,0,0,0,0.06660674293502584,6,4,0,1,1,1
50.28761159282436,0.010057522318564872,0.0710768398748624,0,1,8,0,2,5,0,620.8314185892027,569.885555921596,13887.623495206339,6632.478141624002,315.12571752879893,0,0,0,0.07312580391165786,17,0,0,1,0,0
479.38651293458923,0.09587730258691785,0.49030278497741564,0,3,6,1,5,6,0,1039.8135886254245,1238.6551820027084,833.0774606675665,14672.237596886844,331.6508912960621,0,0,0,0.10852525768423621,22,0,1,1,1,0
1468.0444171907739,0.2936088834381548,0.16640072369855255,0,1,6,0,3,4,0,158.0219720671147,1113.0088096791217,6569.909282583187,6037.167716389285,196.80397342268205,0,0,0,0.15803221263577003,10,6,1,1,1,0
222.35978531181829,0.044471957062363655,0.008442845094006139,2,4,5,0,1,8,2,819.3484947409253,7773.788243868425,10884.863385651204,6876.274388124345,342.120795697481,0,0,0,0.06498012039910323,2,5,0,1,1,0
1631.6190164513885,0.3263238032902777,0.6660446197697117,0,2,10,0,3,6,1,264.2495895340426,3037.5510356499417,9074.056270737876,13169.075199737306,109.0190144735064,0,0,0,0.13570989623924742,12,3,1,1,1,0
155.6310951238515,0.0311262190247703,0.3653021432510727,0,4,8,1,5,3,0,1157.389707351916,872.0836919987394,1935.2830598865041,17894.69072758338,703.8565358670985,0,0,0,0.01429445990583099,17,0,1,1,1,0
339.7266083320903,0.06794532166641806,0.05458973759706345,1,2,4,1,2,6,0,553.3145005858144,221.79657062993988,16273.983982227503,14558.063595784615,403.6879341581796,0,0,0,0.05830757215107112,14,2,1,0,1,0
1368.5022877600888,0.2737004575520178,0.35387239272533433,0,3,2,0,2,4,0,1301.9414382307932,446.89892093073325,15191.946663317534,8852.520438723735,2.1698718433678232,0,0,0,0.06785447554058298,8,6,1,1,1,0
937.4602060115619,0.1874920412023124,1.6673874450002664,0,2,9,0,1,4,0,621.7518178166935,248.51485759304435,2981.4893164311566,4393.542008581142,635.9086280492363,0,0,0,0.1012457820008594,14,3,1,1,1,0
185.58733722230002,0.037117467444460005,0.3342157367173294,2,5,14,0,3,6,2,685.2152918486804,1616.4563280777602,8738.019547324418,13055.790668354877,322.13688802163495,0,0,0,0.057912891480445955,15,2,1,1,1,0
321.3504822102561,0.06427009644205121,0.7332781621524644,1,5,6,0,1,2,1,2534.449100177739,2096.575164623101,13117.981930865282,7576.55377292171,191.16285875151777,0,0,0,0.21927763084561777,8,3,1,1,1,0
414.99039339211987,0.08299807867842397,0.25931119077846276,1,2,7,2,1,6,1,569.5395859473352,5651.1612273511555,1815.974838308095,8028.219080983643,604.0631631319133,0,0,0,0.0367647690665178,9,2,1,1,1,0
344.7026520040194,0.06894053040080388,0.27501233143693454,0,4,9,0,1,5,0,1410.189849485698,1762.6534114261158,2086.411667531629,12427.03553168098,1803.6101153445725,0,0,0,0.05989650571616673,14,0,1,1,1,0
480.6548367446989,0.09613096734893978,0.023367287291610434,1,0,7,0,4,4,1,0.0,303.7043988052995,1347.179016597596,12306.470557990864,198.6799479275946,0,0,0,0.053502939270601506,7,6,1,1,1,0
